trial_index,iteration_index,food_coordinate_x,food_coordinate_y,smell_concentration,distance,best_position_x,best_position_y
22,37,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,38,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,39,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,40,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,41,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,42,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,43,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,44,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,45,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,46,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,47,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,48,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,22,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,50,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,51,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,52,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,53,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,54,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,55,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,56,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,57,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,58,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,59,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,60,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,61,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,62,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,63,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,64,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,65,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,66,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,67,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,68,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,69,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,70,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,71,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,72,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,73,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,74,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,75,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,76,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,77,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,78,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,79,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,80,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,81,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,82,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,83,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,84,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,85,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,86,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,87,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,88,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,89,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,90,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,91,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,92,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,93,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,94,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,95,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,96,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,97,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,98,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,99,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,100,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,101,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,102,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,103,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,104,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,105,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,106,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,107,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,108,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,109,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,110,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,111,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,112,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,113,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,114,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,115,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,116,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,117,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,118,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,119,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,120,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,121,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,122,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,123,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,124,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,125,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,126,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,127,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,128,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,129,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,130,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,131,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,132,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,133,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,134,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,135,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,136,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,137,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,138,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,139,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,140,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,141,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,142,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,143,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,144,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,145,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,146,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,147,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,148,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,122,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,150,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,151,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,152,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,153,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,154,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,155,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,156,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,157,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,158,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,159,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,160,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,161,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,162,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,163,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,164,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,165,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,166,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,167,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,168,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,169,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,170,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,171,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,172,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,173,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,174,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,175,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,176,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,177,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,178,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,179,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,180,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,181,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,182,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,183,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,184,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,185,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,186,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,187,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,188,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,189,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,190,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,191,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,192,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,193,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,194,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,195,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,196,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,197,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,198,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,199,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,200,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,201,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,202,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,203,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,204,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,205,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,206,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,207,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,208,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,209,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,210,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,211,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,212,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,213,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,214,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,215,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,216,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,217,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,218,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,219,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,220,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,221,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,222,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,223,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,224,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,225,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,226,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,227,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,228,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,229,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,230,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,231,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,232,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,233,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,234,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,235,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,236,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,237,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,238,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,239,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,240,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,241,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,242,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,243,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,244,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,245,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,246,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,247,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,248,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,222,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,250,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,251,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,252,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,253,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,254,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,255,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,256,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,257,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,258,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,259,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,260,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,261,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,262,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,263,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,264,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,265,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,266,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,267,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,268,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,269,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,270,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,271,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,272,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,273,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,274,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,275,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,276,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,277,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,278,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,279,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,280,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,281,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,282,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,283,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,284,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,285,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,286,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,287,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,288,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,289,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,290,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,291,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,292,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,293,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,294,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,295,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,296,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,297,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,298,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,299,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,300,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,301,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,302,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,303,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,304,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,305,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,306,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,307,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,308,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,309,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,310,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,311,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,312,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,313,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,314,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,315,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,316,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,317,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,318,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,319,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
22,320,-9.889388911732471,9.389300529204363,0.03600168374601237,27.7764786518009,10,-10
